,s,radiusMin,radiusMax,radiusMean,radiusSd,plHydrophobicityMin,plHydrophobicityMax,plHydrophobicityMean,plHydrophobicitySd,pfHydrophobicityMin,pfHydrophobicityMax,pfHydrophobicityMean,pfHydrophobicitySd,densityMin,densityMax,densityMean,densitySd,energyMin,energyMax,energyMean,energySd
231,-10.103888511657715,0.5779391527175903,0.5779391527175903,0.5779391527175903,0.0,-0.3404163718223572,-0.3404163718223572,-0.3404163718223572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
232,-10.077714920043945,0.5811238884925842,0.5811238884925842,0.5811238884925842,0.0,-0.33387234807014465,-0.33387234807014465,-0.33387234807014465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
233,-10.051542282104492,0.5851191878318787,0.5851191878318787,0.5851191878318787,0.0,-0.32698607444763184,-0.32698607444763184,-0.32698607444763184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
234,-10.025369644165039,0.5899377465248108,0.5899377465248108,0.5899377465248108,0.0,-0.3197963833808899,-0.3197963833808899,-0.3197963833808899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
235,-9.99919605255127,0.5955923199653625,0.5955923199653625,0.5955923199653625,0.0,-0.3123430907726288,-0.3123430907726288,-0.3123430907726288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
236,-9.9730224609375,0.6020973324775696,0.6020973324775696,0.6020973324775696,0.0,-0.3046681880950928,-0.3046681880950928,-0.3046681880950928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
237,-9.946849822998047,0.60947185754776,0.60947185754776,0.60947185754776,0.0,-0.29681575298309326,-0.29681575298309326,-0.29681575298309326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
238,-9.920677185058594,0.6177358031272888,0.6177358031272888,0.6177358031272888,0.0,-0.2888316810131073,-0.2888316810131073,-0.2888316810131073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
239,-9.894503593444824,0.6269084215164185,0.6269084215164185,0.6269084215164185,0.0,-0.28076526522636414,-0.28076526522636414,-0.28076526522636414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
240,-9.868330001831055,0.6369132399559021,0.6369132399559021,0.6369132399559021,0.0,-0.2726684808731079,-0.2726684808731079,-0.2726684808731079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
241,-9.842157363891602,0.647528886795044,0.647528886795044,0.647528886795044,0.0,-0.26459699869155884,-0.26459699869155884,-0.26459699869155884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
242,-9.815983772277832,0.6585224270820618,0.6585224270820618,0.6585224270820618,0.0,-0.2566075325012207,-0.2566075325012207,-0.2566075325012207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
243,-9.789810180664062,0.6696509718894958,0.6696509718894958,0.6696509718894958,0.0,-0.24876028299331665,-0.24876028299331665,-0.24876028299331665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
244,-9.76363754272461,0.680482029914856,0.680482029914856,0.680482029914856,0.0,-0.24111667275428772,-0.24111667275428772,-0.24111667275428772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
245,-9.737464904785156,0.6904010772705078,0.6904010772705078,0.6904010772705078,0.0,-0.23373770713806152,-0.23373770713806152,-0.23373770713806152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
246,-9.711291313171387,0.6987860798835754,0.6987860798835754,0.6987860798835754,0.0,-0.22668081521987915,-0.22668081521987915,-0.22668081521987915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
247,-9.685117721557617,0.7050440311431885,0.7050440311431885,0.7050440311431885,0.0,-0.22000053524971008,-0.22000053524971008,-0.22000053524971008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
248,-9.658945083618164,0.7089005708694458,0.7089005708694458,0.7089005708694458,0.0,-0.21374472975730896,-0.21374472975730896,-0.21374472975730896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
249,-9.632772445678711,0.7102724313735962,0.7102724313735962,0.7102724313735962,0.0,-0.20795224606990814,-0.20795224606990814,-0.20795224606990814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
250,-9.606598854064941,0.7090790867805481,0.7090790867805481,0.7090790867805481,0.0,-0.20265144109725952,-0.20265144109725952,-0.20265144109725952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
251,-9.580425262451172,0.705245316028595,0.705245316028595,0.705245316028595,0.0,-0.19785968959331512,-0.19785968959331512,-0.19785968959331512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
252,-9.554252624511719,0.6987289786338806,0.6987289786338806,0.6987289786338806,0.0,-0.19357946515083313,-0.19357946515083313,-0.19357946515083313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
253,-9.528079986572266,0.6894993782043457,0.6894993782043457,0.6894993782043457,0.0,-0.18979737162590027,-0.18979737162590027,-0.18979737162590027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
254,-9.501906394958496,0.6775254011154175,0.6775254011154175,0.6775254011154175,0.0,-0.18648798763751984,-0.18648798763751984,-0.18648798763751984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
255,-9.475732803344727,0.6629805564880371,0.6629805564880371,0.6629805564880371,0.0,-0.18361404538154602,-0.18361404538154602,-0.18361404538154602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
256,-9.449560165405273,0.6467399597167969,0.6467399597167969,0.6467399597167969,0.0,-0.18112751841545105,-0.18112751841545105,-0.18112751841545105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
257,-9.42338752746582,0.629828155040741,0.629828155040741,0.629828155040741,0.0,-0.1789727658033371,-0.1789727658033371,-0.1789727658033371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
258,-9.39721393585205,0.6132676601409912,0.6132676601409912,0.6132676601409912,0.0,-0.17708970606327057,-0.17708970606327057,-0.17708970606327057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
259,-9.371040344238281,0.5978204607963562,0.5978204607963562,0.5978204607963562,0.0,-0.17541532218456268,-0.17541532218456268,-0.17541532218456268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
260,-9.344867706298828,0.5837103128433228,0.5837103128433228,0.5837103128433228,0.0,-0.17388711869716644,-0.17388711869716644,-0.17388711869716644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
261,-9.318695068359375,0.5710936784744263,0.5710936784744263,0.5710936784744263,0.0,-0.1724470853805542,-0.1724470853805542,-0.1724470853805542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
262,-9.292521476745605,0.5601093769073486,0.5601093769073486,0.5601093769073486,0.0,-0.17104271054267883,-0.17104271054267883,-0.17104271054267883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
263,-9.266347885131836,0.5502249002456665,0.5502249002456665,0.5502249002456665,0.0,-0.16962909698486328,-0.16962909698486328,-0.16962909698486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
264,-9.240175247192383,0.5400558114051819,0.5400558114051819,0.5400558114051819,0.0,-0.1681700348854065,-0.1681700348854065,-0.1681700348854065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
265,-9.21400260925293,0.528161883354187,0.528161883354187,0.528161883354187,0.0,-0.1666380912065506,-0.1666380912065506,-0.1666380912065506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
266,-9.18782901763916,0.5131973624229431,0.5131973624229431,0.5131973624229431,0.0,-0.16501577198505402,-0.16501577198505402,-0.16501577198505402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
267,-9.16165542602539,0.4953005909919739,0.4953005909919739,0.4953005909919739,0.0,-0.16329488158226013,-0.16329488158226013,-0.16329488158226013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
268,-9.135482788085938,0.4757886826992035,0.4757886826992035,0.4757886826992035,0.0,-0.16147580742835999,-0.16147580742835999,-0.16147580742835999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
269,-9.109310150146484,0.45600953698158264,0.45600953698158264,0.45600953698158264,0.0,-0.15956665575504303,-0.15956665575504303,-0.15956665575504303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
270,-9.083136558532715,0.43719351291656494,0.43719351291656494,0.43719351291656494,0.0,-0.1575821340084076,-0.1575821340084076,-0.1575821340084076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
271,-9.056962966918945,0.41960379481315613,0.41960379481315613,0.41960379481315613,0.0,-0.1555423140525818,-0.1555423140525818,-0.1555423140525818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
272,-9.030790328979492,0.4030277132987976,0.4030277132987976,0.4030277132987976,0.0,-0.15347160398960114,-0.15347160398960114,-0.15347160398960114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
273,-9.004616737365723,0.3872472941875458,0.3872472941875458,0.3872472941875458,0.0,-0.15139704942703247,-0.15139704942703247,-0.15139704942703247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
274,-8.978443145751953,0.3720986247062683,0.3720986247062683,0.3720986247062683,0.0,-0.14934714138507843,-0.14934714138507843,-0.14934714138507843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
275,-8.9522705078125,0.35766181349754333,0.35766181349754333,0.35766181349754333,0.0,-0.14735060930252075,-0.14735060930252075,-0.14735060930252075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
276,-8.926097869873047,0.34408748149871826,0.34408748149871826,0.34408748149871826,0.0,-0.14543509483337402,-0.14543509483337402,-0.14543509483337402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
277,-8.899924278259277,0.33152663707733154,0.33152663707733154,0.33152663707733154,0.0,-0.14362627267837524,-0.14362627267837524,-0.14362627267837524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
278,-8.873750686645508,0.3201073706150055,0.3201073706150055,0.3201073706150055,0.0,-0.14194700121879578,-0.14194700121879578,-0.14194700121879578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
279,-8.847578048706055,0.3098923861980438,0.3098923861980438,0.3098923861980438,0.0,-0.14041782915592194,-0.14041782915592194,-0.14041782915592194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
280,-8.821405410766602,0.30093270540237427,0.30093270540237427,0.30093270540237427,0.0,-0.1390535533428192,-0.1390535533428192,-0.1390535533428192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
281,-8.795231819152832,0.2932795286178589,0.2932795286178589,0.2932795286178589,0.0,-0.1378651112318039,-0.1378651112318039,-0.1378651112318039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
282,-8.769058227539062,0.28699392080307007,0.28699392080307007,0.28699392080307007,0.0,-0.13685855269432068,-0.13685855269432068,-0.13685855269432068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
283,-8.74288558959961,0.28215232491493225,0.28215232491493225,0.28215232491493225,0.0,-0.1360352784395218,-0.1360352784395218,-0.1360352784395218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
284,-8.716712951660156,0.278832346200943,0.278832346200943,0.278832346200943,0.0,-0.13539159297943115,-0.13539159297943115,-0.13539159297943115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
285,-8.690539360046387,0.27710822224617004,0.27710822224617004,0.27710822224617004,0.0,-0.13491865992546082,-0.13491865992546082,-0.13491865992546082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
286,-8.664365768432617,0.27696725726127625,0.27696725726127625,0.27696725726127625,0.0,-0.13460324704647064,-0.13460324704647064,-0.13460324704647064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
287,-8.638193130493164,0.2783057987689972,0.2783057987689972,0.2783057987689972,0.0,-0.13442574441432953,-0.13442574441432953,-0.13442574441432953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
288,-8.612020492553711,0.2810160517692566,0.2810160517692566,0.2810160517692566,0.0,-0.13436216115951538,-0.13436216115951538,-0.13436216115951538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
289,-8.585846900939941,0.28500938415527344,0.28500938415527344,0.28500938415527344,0.0,-0.13438355922698975,-0.13438355922698975,-0.13438355922698975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
290,-8.559673309326172,0.2904224991798401,0.2904224991798401,0.2904224991798401,0.0,-0.1344565600156784,-0.1344565600156784,-0.1344565600156784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
291,-8.533500671386719,0.2975384294986725,0.2975384294986725,0.2975384294986725,0.0,-0.1345430463552475,-0.1345430463552475,-0.1345430463552475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
292,-8.507328033447266,0.3066430985927582,0.3066430985927582,0.3066430985927582,0.0,-0.13460075855255127,-0.13460075855255127,-0.13460075855255127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
293,-8.481154441833496,0.3178504705429077,0.3178504705429077,0.3178504705429077,0.0,-0.1345827430486679,-0.1345827430486679,-0.1345827430486679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
294,-8.454980850219727,0.33016127347946167,0.33016127347946167,0.33016127347946167,0.0,-0.13443909585475922,-0.13443909585475922,-0.13443909585475922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
295,-8.428808212280273,0.34213414788246155,0.34213414788246155,0.34213414788246155,0.0,-0.13411714136600494,-0.13411714136600494,-0.13411714136600494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
296,-8.40263557434082,0.35232779383659363,0.35232779383659363,0.35232779383659363,0.0,-0.13356173038482666,-0.13356173038482666,-0.13356173038482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
297,-8.37646198272705,0.359797865152359,0.359797865152359,0.359797865152359,0.0,-0.13271638751029968,-0.13271638751029968,-0.13271638751029968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
298,-8.350288391113281,0.36546260118484497,0.36546260118484497,0.36546260118484497,0.0,-0.13152439892292023,-0.13152439892292023,-0.13152439892292023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
299,-8.324115753173828,0.3706766664981842,0.3706766664981842,0.3706766664981842,0.0,-0.1299295276403427,-0.1299295276403427,-0.1299295276403427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
300,-8.297943115234375,0.3767925500869751,0.3767925500869751,0.3767925500869751,0.0,-0.12787555158138275,-0.12787555158138275,-0.12787555158138275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
301,-8.271769523620605,0.38465702533721924,0.38465702533721924,0.38465702533721924,0.0,-0.12531360983848572,-0.12531360983848572,-0.12531360983848572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
302,-8.245595932006836,0.393990695476532,0.393990695476532,0.393990695476532,0.0,-0.12219882011413574,-0.12219882011413574,-0.12219882011413574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
303,-8.219423294067383,0.40436214208602905,0.40436214208602905,0.40436214208602905,0.0,-0.11849229037761688,-0.11849229037761688,-0.11849229037761688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
304,-8.193249702453613,0.4153478741645813,0.4153478741645813,0.4153478741645813,0.0,-0.11416271328926086,-0.11416271328926086,-0.11416271328926086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
305,-8.167076110839844,0.4268111288547516,0.4268111288547516,0.4268111288547516,0.0,-0.10918821394443512,-0.10918821394443512,-0.10918821394443512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
306,-8.14090347290039,0.43900907039642334,0.43900907039642334,0.43900907039642334,0.0,-0.10355682671070099,-0.10355682671070099,-0.10355682671070099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
307,-8.114730834960938,0.452228307723999,0.452228307723999,0.452228307723999,0.0,-0.09726357460021973,-0.09726357460021973,-0.09726357460021973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
308,-8.088557243347168,0.4667247533798218,0.4667247533798218,0.4667247533798218,0.0,-0.09032149612903595,-0.09032149612903595,-0.09032149612903595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
309,-8.062384605407715,0.4822103679180145,0.4822103679180145,0.4822103679180145,0.0,-0.08275194466114044,-0.08275194466114044,-0.08275194466114044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
310,-8.036211013793945,0.49793514609336853,0.49793514609336853,0.49793514609336853,0.0,-0.07458563894033432,-0.07458563894033432,-0.07458563894033432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
311,-8.010038375854492,0.5131319165229797,0.5131319165229797,0.5131319165229797,0.0,-0.0658642053604126,-0.0658642053604126,-0.0658642053604126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
312,-7.983864784240723,0.5269488096237183,0.5269488096237183,0.5269488096237183,0.0,-0.0566365048289299,-0.0566365048289299,-0.0566365048289299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
313,-7.9576921463012695,0.5377469658851624,0.5377469658851624,0.5377469658851624,0.0,-0.04695970565080643,-0.04695970565080643,-0.04695970565080643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
314,-7.9315185546875,0.5434728860855103,0.5434728860855103,0.5434728860855103,0.0,-0.03689362481236458,-0.03689362481236458,-0.03689362481236458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
315,-7.905345916748047,0.5420675873756409,0.5420675873756409,0.5420675873756409,0.0,-0.02650712989270687,-0.02650712989270687,-0.02650712989270687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
316,-7.879172325134277,0.5321674346923828,0.5321674346923828,0.5321674346923828,0.0,-0.015867331996560097,-0.015867331996560097,-0.015867331996560097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
317,-7.852999687194824,0.515967845916748,0.515967845916748,0.515967845916748,0.0,-0.005043213255703449,-0.005043213255703449,-0.005043213255703449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
318,-7.826826095581055,0.49679723381996155,0.49679723381996155,0.49679723381996155,0.0,0.005898833740502596,0.005898833740502596,0.005898833740502596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
319,-7.800653457641602,0.47798654437065125,0.47798654437065125,0.47798654437065125,0.0,0.016893159598112106,0.016893159598112106,0.016893159598112106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
320,-7.774479866027832,0.4619513154029846,0.4619513154029846,0.4619513154029846,0.0,0.0278787724673748,0.0278787724673748,0.0278787724673748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
321,-7.7483062744140625,0.44837528467178345,0.44837528467178345,0.44837528467178345,0.0,0.03879685327410698,0.03879685327410698,0.03879685327410698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
