,SMILES,gaff-1.81_RMSE,gaff-2.11_RMSE,openff-1.2.0_RMSE,esp_rmse,esp_u,gaff-1.81_u,gaff-2.11_u,openff-1.2.0_u,qm_u
847,[H]C1=C(N2N(C(=NON2N=N1)[H])[H])[H],33.76996994018555,32.61845397949219,39.34465026855469,2.260558605194092,"[0.04852581024169922, 0.04503917694091797, 0.04305076599121094, 0.04327583312988281, 0.04334449768066406, 0.04303741455078125, 0.04300689697265625, 0.042586326599121094, 0.041092872619628906, 0.03616619110107422, 0.027474403381347656, 0.0140533447265625, 0.019893646240234375, 0.022088050842285156, 0.0009355545043945312, -0.00014972686767578125, -0.0031452178955078125, -0.006712913513183594, -0.015074729919433594, 0.00058746337890625, -0.022769927978515625, -0.025513648986816406, -0.02624988555908203, -0.03239631652832031, -0.03363990783691406, -0.03456878662109375, -0.03477668762207031, -0.03480720520019531, -0.03494453430175781, -0.035015106201171875, -0.03501129150390625, -0.034931182861328125, -0.034859657287597656, -0.03479290008544922, -0.0347747802734375]","[-0.022068798542022705, -0.028297409415245056, -0.039930664002895355, -0.03451584279537201, -0.03378484398126602, -0.035430848598480225, -0.03524571657180786, -0.03525128215551376, -0.03492421656847, -0.03620026260614395, -0.031319886445999146, -0.015596702694892883, 0.034601107239723206, 0.03095760941505432, 0.0015120357275009155, -0.008007138967514038, -0.0024580657482147217, -0.003246024250984192, 0.0021508783102035522, 0.07159736752510071, 0.01690196990966797, 0.007576897740364075, 0.028803899884223938, 0.017162948846817017, 0.02176991105079651, 0.016203612089157104, 0.016288861632347107, 0.015983283519744873, 0.01552245020866394, 0.015574157238006592, 0.015892446041107178, 0.01646086573600769, 0.016891613602638245, 0.017186790704727173, 0.017239272594451904]","[-0.016591861844062805, -0.027158662676811218, -0.03965306282043457, -0.03270226716995239, -0.032390296459198, -0.03423614799976349, -0.033963292837142944, -0.034027665853500366, -0.03358606994152069, -0.03550088405609131, -0.029152512550354004, -0.010268747806549072, 0.05669158697128296, 0.04325568675994873, 0.004810020327568054, -0.00722581148147583, -7.106363773345947e-05, -0.0020767152309417725, -0.0008255094289779663, 0.0693872720003128, 0.01098942756652832, 0.0019624680280685425, 0.025148704648017883, 0.011757507920265198, 0.016062945127487183, 0.011288389563560486, 0.012379631400108337, 0.012830302119255066, 0.012683272361755371, 0.012721329927444458, 0.01291249692440033, 0.013302847743034363, 0.013600170612335205, 0.013807207345962524, 0.01383914053440094]","[-0.038210369646549225, -0.04200838506221771, -0.05251447856426239, -0.04932454973459244, -0.04709993302822113, -0.04901806265115738, -0.048954449594020844, -0.048742569983005524, -0.04873621463775635, -0.048132553696632385, -0.04414123296737671, -0.009553834795951843, 0.04708234965801239, 0.02838537096977234, 0.0007458329200744629, 0.003943517804145813, 0.003976911306381226, 0.0020373910665512085, 0.010568514466285706, 0.07900010049343109, 0.024670079350471497, 0.014729946851730347, 0.0378413200378418, 0.02415706217288971, 0.0297764390707016, 0.023387715220451355, 0.02298806607723236, 0.022436782717704773, 0.021384432911872864, 0.020887285470962524, 0.021030589938163757, 0.021457895636558533, 0.021811559796333313, 0.02205120027065277, 0.02208617329597473]","[0.0498046875, 0.04547119140625, 0.0428466796875, 0.0423583984375, 0.04241943359375, 0.0421142578125, 0.04205322265625, 0.04180908203125, 0.04083251953125, 0.03717041015625, 0.025390625, 0.01226806640625, 0.01483154296875, 0.0240478515625, -0.0032958984375, -0.00677490234375, -0.01251220703125, -0.01483154296875, -0.02117919921875, 0.007568359375, -0.02288818359375, -0.02593994140625, -0.025634765625, -0.03033447265625, -0.03082275390625, -0.031494140625, -0.03167724609375, -0.03173828125, -0.03179931640625, -0.03179931640625, -0.03179931640625, -0.03179931640625, -0.03179931640625, -0.03179931640625, -0.03179931640625]"
126,[H]C1=C(N2N(N=C(N(N2N=N1)[H])[H])[H])[H],37.663726806640625,39.800968170166016,38.786415100097656,3.3065454959869385,"[0.05943012237548828, 0.05275917053222656, 0.04159736633300781, 0.04170417785644531, 0.04126262664794922, 0.04045581817626953, 0.04048633575439453, 0.04097747802734375, 0.040744781494140625, 0.038825035095214844, 0.03898143768310547, 0.018373489379882812, 0.020051956176757812, -0.0030164718627929688, 0.049063682556152344, 0.007212638854980469, -0.004128456115722656, -0.004160881042480469, -0.0052700042724609375, -0.011075973510742188, -0.013574600219726562, -0.014631271362304688, -0.016559600830078125, -0.017813682556152344, -0.021526336669921875, -0.025442123413085938, -0.027365684509277344, -0.02740955352783203, -0.028001785278320312, -0.029157638549804688, -0.029417991638183594, -0.029214859008789062, -0.02929401397705078, -0.029397964477539062, -0.029328346252441406, -0.02933788299560547, -0.02933788299560547, -0.029343605041503906, -0.029358863830566406, -0.029382705688476562, -0.02939605712890625]","[-0.037636056542396545, -0.030312441289424896, -0.04695709049701691, -0.057170141488313675, -0.053334321826696396, -0.05381254106760025, -0.054839473217725754, -0.054313842207193375, -0.054286688566207886, -0.05333473160862923, -0.05134523659944534, -0.044653087854385376, -0.010061010718345642, -0.012384206056594849, 0.08492891490459442, 0.009630613029003143, -0.013285696506500244, -0.013503894209861755, -0.012727834284305573, -0.004875637590885162, -0.0029165521264076233, 0.013796374201774597, 0.019039571285247803, 0.02100008726119995, 0.020439893007278442, 0.02168770134449005, 0.012649625539779663, 0.03502917289733887, 0.02507750689983368, 0.027167245745658875, 0.031722381711006165, 0.03353695571422577, 0.03432445228099823, 0.03416934609413147, 0.03430315852165222, 0.03419956564903259, 0.03412516415119171, 0.03396862745285034, 0.03378613293170929, 0.033622294664382935, 0.03354576230049133]","[-0.0548388734459877, -0.028660684823989868, -0.054523490369319916, -0.06381425261497498, -0.059058964252471924, -0.060021497309207916, -0.061145976185798645, -0.0602291002869606, -0.0602918341755867, -0.05977374315261841, -0.05621504783630371, -0.04869063198566437, -0.005928941071033478, -0.008796237409114838, 0.10931111872196198, 0.018107935786247253, -0.009987607598304749, -0.01000472903251648, -0.009504713118076324, 0.00041632354259490967, 0.0011771321296691895, 0.01855124533176422, 0.020754769444465637, 0.021666094660758972, 0.02160048484802246, 0.023102372884750366, 0.013056114315986633, 0.03829920291900635, 0.025530770421028137, 0.028017506003379822, 0.03239668905735016, 0.03358469903469086, 0.03433030843734741, 0.03412783145904541, 0.034135863184928894, 0.034042418003082275, 0.03398989140987396, 0.03393469750881195, 0.033854901790618896, 0.03377699851989746, 0.03372125327587128]","[-0.04590112343430519, -0.035090330988168716, -0.04682116582989693, -0.058935463428497314, -0.05577211081981659, -0.05571368336677551, -0.05648619309067726, -0.05655619502067566, -0.05633994936943054, -0.05462939292192459, -0.05500444769859314, -0.048344917595386505, -0.005213156342506409, -0.01323544979095459, 0.09252678602933884, 0.012079194188117981, -0.013189256191253662, -0.016236528754234314, -0.014286380261182785, -0.004631541669368744, -0.00402696430683136, 0.011639542877674103, 0.0171901136636734, 0.02102045714855194, 0.019894711673259735, 0.028343714773654938, 0.014744892716407776, 0.03706838935613632, 0.026682034134864807, 0.03011934459209442, 0.03386274725198746, 0.03442094475030899, 0.0356222465634346, 0.03545514494180679, 0.03555714339017868, 0.03539906442165375, 0.0352792963385582, 0.0351034551858902, 0.03491915017366409, 0.0347762331366539, 0.0347096249461174]","[0.06591796875, 0.04827880859375, 0.039306640625, 0.03564453125, 0.03448486328125, 0.03424072265625, 0.034210205078125, 0.034210205078125, 0.034149169921875, 0.0335693359375, 0.0323486328125, 0.018585205078125, 0.020843505859375, -0.00628662109375, 0.06591796875, 0.007110595703125, -0.009033203125, -0.01055908203125, -0.011871337890625, -0.0145263671875, -0.016632080078125, -0.018402099609375, -0.0191650390625, -0.01971435546875, -0.02069091796875, -0.020843505859375, -0.0224609375, -0.02227783203125, -0.0242919921875, -0.02471923828125, -0.024993896484375, -0.02508544921875, -0.025146484375, -0.025177001953125, -0.025177001953125, -0.025177001953125, -0.025177001953125, -0.025177001953125, -0.025177001953125, -0.025177001953125, -0.025177001953125]"
329,[H]C1=C(ON2C(=C(OC(=O)N2N1[H])[H])[H])[H],23.514856338500977,20.200439453125,34.03681182861328,1.7030653953552246,"[0.0455322265625, 0.0492401123046875, 0.039505958557128906, 0.03442096710205078, 0.035010337829589844, 0.03466224670410156, 0.034302711486816406, 0.034417152404785156, 0.034526824951171875, 0.03445625305175781, 0.03321361541748047, 0.032250404357910156, 0.026782989501953125, 0.022042274475097656, 0.010426521301269531, -0.0016155242919921875, 0.002899169921875, -0.004296302795410156, -0.004313468933105469, -0.008152008056640625, -0.011347770690917969, -0.011531829833984375, -0.012188911437988281, -0.015030860900878906, -0.01619434356689453, -0.01980304718017578, -0.026099205017089844, -0.026300430297851562, -0.027273178100585938, -0.027721405029296875, -0.027477264404296875, -0.02726268768310547, -0.02698040008544922, -0.026231765747070312, -0.025712013244628906, -0.026082992553710938, -0.026558876037597656, -0.026458740234375, -0.026396751403808594, -0.026337623596191406, -0.026336669921875]","[-0.004937082529067993, 0.01052052527666092, -0.006640046834945679, -0.01656300574541092, -0.014607831835746765, -0.015071507543325424, -0.014811921864748001, -0.015545051544904709, -0.015060558915138245, -0.015105064958333969, -0.015204507857561111, -0.013635054230690002, -0.013820204883813858, -0.01668119803071022, -0.013368919491767883, -0.0003797486424446106, -0.00915369763970375, -0.01202218234539032, -0.006354782730340958, -0.009168971329927444, -0.006988704204559326, -0.002519175410270691, -0.006156444549560547, -0.000751398503780365, 0.004876241087913513, 0.010860145092010498, 0.02001025527715683, 0.033796608448028564, 0.02634584903717041, 0.02271803468465805, 0.021733097732067108, 0.021436363458633423, 0.01761758327484131, 0.011717960238456726, 0.0069090574979782104, 0.0052025094628334045, 0.0060990676283836365, 0.005994290113449097, 0.006243884563446045, 0.0062291622161865234, 0.006236352026462555]","[-0.0030295997858047485, 0.022533699870109558, -0.0023415982723236084, -0.010019123554229736, -0.008007250726222992, -0.00883462280035019, -0.00814075767993927, -0.009256064891815186, -0.008717894554138184, -0.008738994598388672, -0.008637361228466034, -0.007474035024642944, -0.009080171585083008, -0.011291347444057465, -0.009126976132392883, 0.0026177093386650085, -0.0073507800698280334, -0.009890064597129822, -0.00515437126159668, -0.007826663553714752, -0.005714990198612213, -0.0017645955085754395, -0.007949955761432648, -0.001984991133213043, 0.002950519323348999, 0.007114246487617493, 0.011755362153053284, 0.02222483605146408, 0.014783643186092377, 0.013505063951015472, 0.012463666498661041, 0.012450948357582092, 0.009992681443691254, 0.00662531703710556, 0.003337480127811432, 0.002192854881286621, 0.0029118210077285767, 0.003020957112312317, 0.00327475368976593, 0.0032909363508224487, 0.003285624086856842]","[-0.035481225699186325, -0.021787747740745544, -0.02323601022362709, -0.04017031937837601, -0.036102358251810074, -0.037888042628765106, -0.038724932819604874, -0.038254592567682266, -0.03819029778242111, -0.038203321397304535, -0.037786345928907394, -0.03682951256632805, -0.03265434876084328, -0.03299339860677719, -0.02597803622484207, 0.0013354793190956116, -0.005449056625366211, -0.011126384139060974, 0.004493042826652527, -0.002041339874267578, 0.005219854414463043, 0.013909824192523956, 0.009247303009033203, 0.01470300555229187, 0.02207791805267334, 0.02693832665681839, 0.0327281728386879, 0.04733391851186752, 0.03902409225702286, 0.03608760982751846, 0.035603150725364685, 0.0356098935008049, 0.03244296461343765, 0.02703724056482315, 0.022794649004936218, 0.020459666848182678, 0.021311037242412567, 0.020984038710594177, 0.021170541644096375, 0.021176986396312714, 0.021208524703979492]","[0.05438232421875, 0.0460205078125, 0.04296875, 0.033935546875, 0.0340576171875, 0.03338623046875, 0.033447265625, 0.03338623046875, 0.03338623046875, 0.03338623046875, 0.03289794921875, 0.031494140625, 0.025634765625, 0.02191162109375, 0.00592041015625, -0.0045166015625, -0.001220703125, -0.0089111328125, -0.00738525390625, -0.01141357421875, -0.013427734375, -0.01416015625, -0.0142822265625, -0.0162353515625, -0.017333984375, -0.0198974609375, -0.02301025390625, -0.0225830078125, -0.02362060546875, -0.0240478515625, -0.02423095703125, -0.0244140625, -0.02459716796875, -0.0247802734375, -0.02490234375, -0.0250244140625, -0.02508544921875, -0.02508544921875, -0.025146484375, -0.025146484375, -0.025146484375]"
318,[H]C1=C(N(N2N=NOC(=O)N2N1[H])[H])[H],29.60373306274414,32.178070068359375,31.090770721435547,3.178887367248535,"[0.041512489318847656, 0.030249595642089844, 0.029831886291503906, 0.023069381713867188, 0.024832725524902344, 0.023525238037109375, 0.02227497100830078, 0.022604942321777344, 0.022673606872558594, 0.022406578063964844, 0.022159576416015625, 0.01941680908203125, 0.018270492553710938, 0.012064933776855469, 0.008322715759277344, -0.0001659393310546875, 0.0247955322265625, 0.0029172897338867188, 0.0126495361328125, -0.00385284423828125, -0.011434555053710938, -0.016885757446289062, -0.006649017333984375, -0.024123191833496094, -0.02167510986328125, -0.027143478393554688, -0.028778076171875, -0.025518417358398438, -0.027266502380371094, -0.0275115966796875, -0.027194976806640625, -0.026925086975097656, -0.027037620544433594, -0.027105331420898438, -0.027164459228515625, -0.02716064453125]","[-0.02436015009880066, -0.03970088064670563, -0.0311187282204628, -0.041656844317913055, -0.03870132565498352, -0.03892438858747482, -0.037349410355091095, -0.036735668778419495, -0.03528168052434921, -0.03333017975091934, -0.03199616074562073, -0.022795557975769043, -0.02446315437555313, -0.024615637958049774, -0.019098639488220215, -0.009972825646400452, 0.05109429359436035, -0.008343301713466644, 0.021460458636283875, -0.006240002810955048, 0.006475567817687988, 0.01642344892024994, 0.07868705689907074, 0.030098363757133484, 0.022634193301200867, 0.01853048801422119, 0.0175388902425766, 0.03225460648536682, 0.02592909336090088, 0.024718284606933594, 0.026773616671562195, 0.027074962854385376, 0.026700839400291443, 0.026211008429527283, 0.026023641228675842, 0.026054978370666504]","[-0.024576567113399506, -0.03775346279144287, -0.029303736984729767, -0.04272932559251785, -0.04004637151956558, -0.0409182608127594, -0.040341101586818695, -0.04024909436702728, -0.039341218769550323, -0.038506440818309784, -0.03783179819583893, -0.0327351912856102, -0.03376167267560959, -0.032008908689022064, -0.024721331894397736, -0.016143545508384705, 0.04807879030704498, -0.013944752514362335, 0.022307157516479492, -0.01045188307762146, 0.00340937077999115, 0.016644015908241272, 0.1032189428806305, 0.037344127893447876, 0.024601757526397705, 0.021253377199172974, 0.021578237414360046, 0.038467079401016235, 0.029485046863555908, 0.02839227020740509, 0.03064800798892975, 0.03070773184299469, 0.03026685118675232, 0.029725611209869385, 0.029580026865005493, 0.029655680060386658]","[-0.0412164181470871, -0.030295953154563904, -0.02802959829568863, -0.0402396060526371, -0.03669016435742378, -0.03705943748354912, -0.03727451339364052, -0.03669241443276405, -0.0358898751437664, -0.0345662385225296, -0.03406766802072525, -0.029253117740154266, -0.02748578041791916, -0.025796309113502502, -0.026932157576084137, -0.018621407449245453, 0.04891304671764374, -0.011450186371803284, 0.016588322818279266, -0.011744663119316101, 0.0046182721853256226, 0.018422327935695648, 0.08944080770015717, 0.031678393483161926, 0.01700100302696228, 0.02463458478450775, 0.01973184198141098, 0.036745086312294006, 0.029542826116085052, 0.027807220816612244, 0.030388139188289642, 0.030478470027446747, 0.029886923730373383, 0.029268406331539154, 0.029047630727291107, 0.029112525284290314]","[0.0484619140625, 0.023193359375, 0.0252685546875, 0.01751708984375, 0.018310546875, 0.01678466796875, 0.01678466796875, 0.01654052734375, 0.0164794921875, 0.01641845703125, 0.01641845703125, 0.01605224609375, 0.01531982421875, 0.01165771484375, 0.0093994140625, 0.00384521484375, 0.0162353515625, 0.0008544921875, 0.0201416015625, -0.0030517578125, -0.01129150390625, -0.015869140625, 0.00732421875, -0.01824951171875, -0.01702880859375, -0.02301025390625, -0.0234375, -0.023681640625, -0.024658203125, -0.02490234375, -0.02496337890625, -0.0250244140625, -0.0250244140625, -0.02508544921875, -0.02508544921875, -0.02508544921875]"
310,[H]C1=C(SN2N(O1)C(=NS2)[H])[H],11.329859733581543,11.11330795288086,29.853775024414062,1.9540787935256958,"[0.0515599250793457, 0.043511390686035156, 0.04338502883911133, 0.04253339767456055, 0.04229450225830078, 0.04225349426269531, 0.041749000549316406, 0.040448665618896484, 0.03634929656982422, 0.026172637939453125, 0.010504722595214844, 0.04504728317260742, 0.003165721893310547, 0.005688667297363281, 0.0011029243469238281, -0.007129669189453125, -0.010266780853271484, -0.018278121948242188, -0.020179271697998047, -0.026138782501220703, -0.026170730590820312, -0.026537418365478516, -0.027028560638427734, -0.027009010314941406, -0.026511192321777344, -0.02633810043334961, -0.026161670684814453, -0.026203155517578125, -0.026165485382080078, -0.026083946228027344, -0.026017189025878906, -0.0259246826171875, -0.025875568389892578, -0.025865554809570312, -0.025875568389892578]","[0.022707775235176086, 0.02126041054725647, 0.0285453200340271, 0.024409189820289612, 0.02416086196899414, 0.024483367800712585, 0.025637269020080566, 0.023747876286506653, 0.021503448486328125, 0.012047886848449707, -0.009596824645996094, 0.024852126836776733, -0.014233320951461792, -0.006974503397941589, -0.018198132514953613, -0.020556852221488953, -0.0140448659658432, -0.008765116333961487, 0.016183316707611084, -0.0008125752210617065, 0.0017223954200744629, -0.0020180493593215942, -0.006799742579460144, -0.012516200542449951, -0.014777958393096924, -0.014652952551841736, -0.014533326029777527, -0.014479711651802063, -0.014512360095977783, -0.014448165893554688, -0.014328211545944214, -0.014056816697120667, -0.013789638876914978, -0.013612508773803711, -0.01355297863483429]","[0.023560091853141785, 0.02169586718082428, 0.02769942581653595, 0.023967042565345764, 0.023788869380950928, 0.02411644160747528, 0.025342434644699097, 0.023408517241477966, 0.021015971899032593, 0.011195823550224304, -0.011044889688491821, 0.03345271944999695, -0.013409718871116638, -0.006305277347564697, -0.019762620329856873, -0.022138789296150208, -0.013979792594909668, -0.008809342980384827, 0.01682037115097046, -0.0010675787925720215, 0.0017246752977371216, -0.0021845847368240356, -0.007092192769050598, -0.012835189700126648, -0.015083611011505127, -0.014958798885345459, -0.014783680438995361, -0.014741316437721252, -0.014767423272132874, -0.014681026339530945, -0.014536812901496887, -0.014227047562599182, -0.013935402035713196, -0.013750270009040833, -0.013693004846572876]","[-0.03398968279361725, -0.028750307857990265, -0.020112179219722748, -0.023163236677646637, -0.023626282811164856, -0.02311665564775467, -0.02126184105873108, -0.02277292311191559, -0.023360803723335266, -0.02578769624233246, -0.028229951858520508, 0.03855405002832413, -0.013208143413066864, -0.009659506380558014, -0.02205497771501541, -0.017297104001045227, 0.0025997012853622437, 0.01003962755203247, 0.0397232249379158, 0.023821324110031128, 0.029538460075855255, 0.025940291583538055, 0.020284190773963928, 0.013252884149551392, 0.010693907737731934, 0.01154087483882904, 0.011418387293815613, 0.011549428105354309, 0.011633865535259247, 0.011877886950969696, 0.012138091027736664, 0.012583896517753601, 0.012935459613800049, 0.013115555047988892, 0.013150349259376526]","[0.052978515625, 0.0426025390625, 0.042236328125, 0.040771484375, 0.0406494140625, 0.0406494140625, 0.04052734375, 0.0399169921875, 0.0377197265625, 0.0296630859375, 0.0101318359375, 0.06005859375, 0.0072021484375, 0.003662109375, -0.00244140625, -0.0107421875, -0.01513671875, -0.018798828125, -0.0174560546875, -0.0245361328125, -0.02587890625, -0.0262451171875, -0.0264892578125, -0.026611328125, -0.0267333984375, -0.0267333984375, -0.0267333984375, -0.0267333984375, -0.0267333984375, -0.0267333984375, -0.0267333984375, -0.0267333984375, -0.0267333984375, -0.0267333984375, -0.0267333984375]"
222,[H]C1=C(SN2N1OC(=NS2)[H])[H],8.779684066772461,8.538554191589355,29.20703887939453,2.3185932636260986,"[0.05042409896850586, 0.040284156799316406, 0.04157209396362305, 0.04124927520751953, 0.039927005767822266, 0.03861093521118164, 0.0344696044921875, 0.02532958984375, 0.01387643814086914, 0.02777099609375, 0.002857685089111328, -0.005933284759521484, -0.013932228088378906, -0.020089149475097656, -0.02295684814453125, -0.021537303924560547, -0.02260446548461914, -0.022190570831298828, -0.023370742797851562, -0.02426290512084961, -0.025467395782470703, -0.025427818298339844, -0.025453567504882812, -0.02563619613647461, -0.025761127471923828, -0.02587270736694336, -0.025884628295898438]","[0.030852533876895905, 0.02525460720062256, 0.02800823748111725, 0.02594495564699173, 0.027081884443759918, 0.02603180706501007, 0.022101610898971558, 0.014385297894477844, -0.005939953029155731, 0.006769418716430664, 0.00910329818725586, -0.007745690643787384, -0.012657031416893005, -0.00497756153345108, -0.003145255148410797, -0.010463573038578033, -0.009557031095027924, -0.010631382465362549, -0.013115040957927704, -0.016625557094812393, -0.018717817962169647, -0.01789923384785652, -0.017445538192987442, -0.016869589686393738, -0.016660526394844055, -0.016517341136932373, -0.016565658152103424]","[0.032038748264312744, 0.026519961655139923, 0.028890341520309448, 0.025852322578430176, 0.027903512120246887, 0.02671143412590027, 0.022027499973773956, 0.014501243829727173, -0.007931768894195557, 0.007268503308296204, 0.014911867678165436, -0.007562801241874695, -0.013908781111240387, -0.004786483943462372, -0.0027568861842155457, -0.010707534849643707, -0.009563840925693512, -0.010577946901321411, -0.013371244072914124, -0.017314627766609192, -0.019841182976961136, -0.01890064775943756, -0.01845729351043701, -0.01791604608297348, -0.017743609845638275, -0.017615266144275665, -0.017669320106506348]","[-0.027283599600195885, -0.02771614119410515, -0.023642178624868393, -0.022975273430347443, -0.02366061881184578, -0.023926766589283943, -0.024320978671312332, -0.025584794580936432, -0.016936900094151497, 0.019114308059215546, 0.006809968501329422, -0.00317363440990448, 0.0038186758756637573, 0.02053358405828476, 0.027950316667556763, 0.01541329175233841, 0.016401194036006927, 0.016892120242118835, 0.01378536969423294, 0.01025751605629921, 0.0075759850442409515, 0.00853535532951355, 0.009270060807466507, 0.01020009070634842, 0.010682091116905212, 0.010991215705871582, 0.010989870876073837]","[0.054931640625, 0.042236328125, 0.041748046875, 0.041015625, 0.0406494140625, 0.039794921875, 0.037353515625, 0.0286865234375, 0.0174560546875, 0.0233154296875, 0.0179443359375, -0.0052490234375, -0.0166015625, -0.0230712890625, -0.0234375, -0.0250244140625, -0.025390625, -0.025634765625, -0.02587890625, -0.0262451171875, -0.0263671875, -0.0263671875, -0.0263671875, -0.0263671875, -0.0263671875, -0.0263671875, -0.0263671875]"
82,[H]C1=C(OC(=O)N2N1SC(=C(N2[H])[H])[H])[H],14.815962791442871,14.091672897338867,28.70481300354004,1.6360710859298706,"[0.03519153594970703, 0.033989906311035156, 0.026521682739257812, 0.023693084716796875, 0.024555206298828125, 0.0240631103515625, 0.02390766143798828, 0.02389812469482422, 0.02404308319091797, 0.023962020874023438, 0.023894309997558594, 0.02397441864013672, 0.023633956909179688, 0.01937389373779297, 0.026327133178710938, 0.012437820434570312, 0.004998207092285156, -0.0044345855712890625, -0.007924079895019531, -0.010245323181152344, -0.009400367736816406, -0.011017799377441406, -0.012609481811523438, -0.012564659118652344, -0.012480735778808594, -0.015071868896484375, -0.020583152770996094, -0.022485733032226562, 0.0030488967895507812, -0.016861915588378906, -0.020697593688964844, -0.022020339965820312, -0.021816253662109375, -0.020963668823242188, -0.022034645080566406, -0.022891998291015625, -0.022904396057128906, -0.022963523864746094, -0.023100852966308594, -0.02320575714111328, -0.023225784301757812]","[0.004636704921722412, 0.01055184006690979, 1.0654330253601074e-05, -0.00592118501663208, -0.005587637424468994, -0.0050985366106033325, -0.005803465843200684, -0.0054326653480529785, -0.005365386605262756, -0.005388468503952026, -0.005426526069641113, -0.005363628268241882, -0.005642130970954895, -0.007452815771102905, 0.0027648210525512695, -0.012342244386672974, -0.017165765166282654, -0.019102513790130615, 0.0019109100103378296, -0.007660612463951111, -0.0042959898710250854, -0.0025815963745117188, 0.0005699992179870605, 0.0014687180519104004, 0.006635501980781555, 0.009194910526275635, 0.009892553091049194, 0.0061867088079452515, 0.03968349099159241, 0.012365177273750305, 0.0027193576097488403, 0.0016975551843643188, 0.0016295015811920166, 0.00346238911151886, 0.001714557409286499, 0.0005214959383010864, 0.0013975203037261963, 0.001401752233505249, 0.00160922110080719, 0.0017731040716171265, 0.0018330663442611694]","[-0.0017347484827041626, 0.015081867575645447, 0.00038501620292663574, -0.004107147455215454, -0.004181340336799622, -0.003314107656478882, -0.0041864365339279175, -0.0037213414907455444, -0.0036896169185638428, -0.003677681088447571, -0.0037081539630889893, -0.0036729276180267334, -0.003935620188713074, -0.005211234092712402, 0.005945250391960144, -0.011368751525878906, -0.016417086124420166, -0.018025830388069153, 0.006604745984077454, -0.00629560649394989, -0.002311035990715027, -0.0010050982236862183, 0.002453923225402832, 0.0030238479375839233, 0.008565127849578857, 0.010519638657569885, 0.009833693504333496, 0.005391225218772888, 0.03811204433441162, 0.010121673345565796, 0.0010044276714324951, -0.0002403557300567627, -0.0008555352687835693, 0.0002475231885910034, -0.0018377453088760376, -0.003188490867614746, -0.0023773759603500366, -0.0023385435342788696, -0.002112478017807007, -0.0019224733114242554, -0.0018537938594818115]","[-0.03048611432313919, -0.02243967354297638, -0.022547826170921326, -0.0346052348613739, -0.03086739033460617, -0.032840028405189514, -0.032715581357479095, -0.03289555758237839, -0.032758355140686035, -0.03279135376214981, -0.03282782435417175, -0.03275161236524582, -0.032907597720623016, -0.03126487135887146, -0.016238093376159668, -0.030129581689834595, -0.025520451366901398, -0.012555398046970367, 0.016618438065052032, 0.00915355235338211, -0.002306990325450897, 0.007474839687347412, 0.013942144811153412, 0.014807738363742828, 0.018768690526485443, 0.024570249021053314, 0.03204529732465744, 0.030879490077495575, 0.08028698712587357, 0.042016513645648956, 0.024039290845394135, 0.022343717515468597, 0.022528238594532013, 0.02274511009454727, 0.021407313644886017, 0.018580414354801178, 0.019478030502796173, 0.019739679992198944, 0.0199454203248024, 0.020025990903377533, 0.020052440464496613]","[0.04290771484375, 0.029296875, 0.0274658203125, 0.0220947265625, 0.02227783203125, 0.0218505859375, 0.0218505859375, 0.02178955078125, 0.02178955078125, 0.02178955078125, 0.02178955078125, 0.02178955078125, 0.02166748046875, 0.02020263671875, 0.02197265625, 0.0107421875, 0.0020751953125, -0.00701904296875, -0.00665283203125, -0.0103759765625, -0.01043701171875, -0.0123291015625, -0.0126953125, -0.01312255859375, -0.013671875, -0.01434326171875, -0.01568603515625, -0.01708984375, -6.103515625e-05, -0.01666259765625, -0.018798828125, -0.0194091796875, -0.01995849609375, -0.02032470703125, -0.02069091796875, -0.02081298828125, -0.0208740234375, -0.0208740234375, -0.0208740234375, -0.0208740234375, -0.0208740234375]"
